Array size: 1920000		Iterations: 10000		Message size: 50		Halo depth: 5000	Processors used: 512
Run		Stream time	Exchange time
0		0.000244	115.727154
1		0.000151	115.730320
2		0.000170	115.693107
3		0.000164	115.732034
4		0.000148	115.724887
5		0.000158	115.711062
6		0.000150	115.712841
7		0.000173	115.717404
8		0.000146	115.706083
9		0.000184	115.731426
Average:	0.000169	115.718632
Deviation:	0.000028	0.012219
