Array size: 1920000		Iterations: 10000		Message size: 50		Halo depth: 2500	Processors used: 512
Run		Stream time	Exchange time
0		0.000200	114.517520
1		0.000152	114.531025
2		0.000149	114.516723
3		0.000142	114.532308
4		0.000150	114.539410
5		0.000153	114.545887
6		0.000153	114.544117
7		0.000161	114.545413
8		0.000148	114.540629
9		0.000122	114.530918
Average:	0.000153	114.534395
Deviation:	0.000018	0.010183
