Array size: 1920000		Iterations: 10000		Message size: 50		Halo depth: 1000	Processors used: 512
Run		Stream time	Exchange time
0		0.000206	114.649329
1		0.000191	114.667250
2		0.000172	114.648324
3		0.000162	114.640224
4		0.000185	114.658789
5		0.000149	114.638474
6		0.000171	114.652904
7		0.000156	114.647713
8		0.000162	114.679767
9		0.000154	114.652520
Average:	0.000171	114.653529
Deviation:	0.000017	0.011781
