Array size: 1920000		Iterations: 10000		Message size: 50		Halo depth: 100	Processors used: 512
Run		Stream time	Exchange time
0		0.000227	116.873441
1		0.000183	116.768194
2		0.000155	116.781590
3		0.000156	116.784235
4		0.000215	116.831756
5		0.000326	116.951533
6		0.000255	116.936060
7		0.000208	116.974044
8		0.000155	116.768750
9		0.000172	116.770790
Average:	0.000205	116.844039
Deviation:	0.000052	0.078868
