Array size per process: 100000		Iterations: 100000		Message size: 50		Processes used: 64
Run		Stream time	Exchange time
Discarded:	7.883484	11.489789
Average:	0.000000	0.000000
Deviation:	0.000000	0.000000

Message times
274	1.066188
275	1.070052
276	1.073933
277	1.077800
278	1.081671
279	1.085547
280	1.089426
281	1.093301
282	1.097171
283	1.101051
284	1.104917
285	1.108793
286	1.112671
287	1.116545
288	1.120431
289	1.124302
290	1.128160
291	1.132035
292	1.135908
293	1.139780
294	1.143661
295	1.147535
296	1.151410
297	1.155281
298	1.159154
299	1.163025
300	1.166906
301	1.170788
302	1.174659
303	1.178535
304	1.182414
305	1.186288
306	1.190158
307	1.194033
308	1.197918
309	1.201792
310	1.205669
311	1.209553
312	1.213437
313	1.217311
314	1.221185
315	1.225054
316	1.228940
317	1.232814
318	1.236696
319	1.240574
320	1.244458
321	1.248335
322	1.252214
323	1.256090
324	1.259965
325	1.263836
326	1.267708
327	1.271584
328	1.275470
329	1.279336
330	1.283221
331	1.287103
332	1.290970
333	1.294852
334	1.298726
335	1.302590
336	1.306466
337	1.310345
338	1.314219
339	1.318089
340	1.321969
341	1.325845
342	1.329717
343	1.333593
344	1.337465
345	1.341334
346	1.345210
347	1.349072
348	1.352936
349	1.356802
350	1.360682
351	1.364549
352	1.368424
353	1.372299
354	1.376169
355	1.380035
356	1.383910
357	1.387784
358	1.391661
359	1.395547
360	1.399428
361	1.403306
362	1.407183
363	1.411058
364	1.414972
365	1.418846
366	1.422725
367	1.426602
368	1.430474
369	1.434347
370	1.438212
371	1.442086
372	1.445969
373	1.449842
374	1.453722
375	1.457588
376	1.461464
377	1.465348
378	1.469222
379	1.473101
380	1.476972
381	1.480845
382	1.484716
383	1.488601
384	1.492477
385	1.496358
386	1.500239
387	1.504111
388	1.507990
389	1.511861
390	1.515748
391	1.519629
392	1.523493
393	1.527366
394	1.531241
395	1.535120
396	1.538986
397	1.542865
398	1.546741
399	1.550611
400	1.554492
401	1.558361
402	1.562246
403	1.566119
404	1.569992
405	1.573863
406	1.577730
407	1.581601
408	1.585481
409	1.589361
410	1.593240
411	1.597121
412	1.600992
413	1.604875
414	1.608759
415	1.612642
416	1.616521
417	1.620401
418	1.624280
419	1.628148
420	1.632035
421	1.635908
422	1.639800
423	1.643677
424	1.647560
425	1.651441
426	1.655312
427	1.659184
428	1.663068
429	1.666946
430	1.670814
431	1.674691
432	1.678562
433	1.682443
434	1.686313
435	1.690192
436	1.694071
437	1.697943
438	1.701817
439	1.705699
440	1.709573
441	1.713441
442	1.717314
443	1.721197
444	1.725067
445	1.728932
446	1.732813
447	1.736682
448	1.740560
449	1.744438
450	1.748322
451	1.752191
452	1.756071
453	1.759950
454	1.763824
455	1.767692
456	1.771571
457	1.775455
458	1.779344
459	1.783217
460	1.787092
461	1.790978
462	1.794852
463	1.798725
464	1.802605
465	1.806486
466	1.810360
467	1.814249
468	1.818123
469	1.822007
470	1.825889
471	1.829760
472	1.833636
473	1.837515
474	1.841388
475	1.845269
476	1.849145
477	1.853027
478	1.856902
479	1.860779
480	1.864660
481	1.868538
482	1.872407
483	1.876279
484	1.880146
485	1.884020
486	1.887891
487	1.891766
488	1.895645
489	1.899529
490	1.903402
491	1.907277
492	1.911153
493	1.915033
494	1.918900
495	1.922768
496	1.926638
497	1.930520
498	1.934403
499	1.938277
500	1.942155
501	1.946032
502	1.949904
503	1.953776
504	1.957662
505	1.961538
506	1.965417
507	1.969284
508	1.973159
509	1.977034
510	1.980901
511	1.984776
512	1.988654
513	1.992539
514	1.996420
515	2.000298
516	2.004172
517	2.008051
518	2.011923
519	2.015795
520	2.019680
521	2.023557
522	2.027430
523	2.031319
524	2.035196
525	2.039076
526	2.042952
527	2.046834
528	2.050704
529	2.054570
530	2.058443
531	2.062324
532	2.066201
533	2.070081
534	2.073965
535	2.077840
536	2.081718
537	2.085593
538	2.089467
539	2.093347
540	2.097225
541	2.101104
542	2.104984
543	2.108874
544	2.112748
545	2.116631
546	2.120495
547	2.124373
548	2.128245
549	2.132120
550	2.135995
551	2.139871
552	2.143744
553	2.147630
554	2.151511
555	2.155375
556	2.159251
557	2.163145
558	2.167021
559	2.170900
560	2.174778
561	2.178661
562	2.182540
563	2.186410
564	2.190291
565	2.194166
566	2.198050
567	2.201934
568	2.205812
569	2.209691
570	2.213579
571	2.217455
572	2.221329
573	2.225209
574	2.229078
575	2.232958
576	2.236833
577	2.240700
578	2.244570
579	2.248442
580	2.252321
581	2.256198
582	2.260070
583	2.263945
584	2.267821
585	2.271704
586	2.275584
587	2.279460
588	2.283339
589	2.287214
590	2.291097
591	2.294981
592	2.298861
593	2.302744
594	2.306629
595	2.310512
596	2.314394
597	2.318262
598	2.322139
599	2.326026
600	2.329908
601	2.333789
602	2.337666
603	2.341546
604	2.345422
605	2.349294
606	2.353180
607	2.357060
608	2.360932
609	2.364806
610	2.368692
611	2.372569
612	2.376448
613	2.380321
614	2.384201
615	2.388085
616	2.391952
617	2.395829
618	2.399702
619	2.403582
620	2.407464
621	2.411354
622	2.415266
623	2.419144
624	2.423029
625	2.426898
626	2.430776
627	2.434655
628	2.438540
629	2.442407
630	2.446288
631	2.450164
632	2.454047
633	2.457919
634	2.461805
635	2.465686
636	2.469562
637	2.473430
638	2.477313
639	2.481188
640	2.485061
641	2.488949
642	2.492829
643	2.496714
644	2.500595
645	2.504470
646	2.508352
647	2.512239
648	2.516108
649	2.519979
650	2.523857
651	2.527731
652	2.531615
653	2.535493
654	2.539374
655	2.543250
656	2.547126
657	2.551005
658	2.554881
659	2.558751
660	2.562621
661	2.566495
662	2.570373
663	2.574253
664	2.578129
665	2.582007
666	2.585885
667	2.589767
668	2.593643
669	2.597531
670	2.601404
671	2.605276
672	2.609147
673	2.613030
674	2.616912
675	2.620792
676	2.624673
677	2.628557
678	2.632432
679	2.636298
680	2.640176
681	2.644048
682	2.647910
683	2.651782
684	2.655653
685	2.659533
686	2.663410
687	2.667288
688	2.671166
689	2.675034
690	2.678904
691	2.682776
692	2.686650
693	2.690531
694	2.694399
695	2.698272
696	2.702138
697	2.706011
698	2.709888
699	2.713765
700	2.717637
701	2.721503
702	2.725373
703	2.729238
704	2.733113
705	2.736979
706	2.740850
707	2.744716
708	2.748598
709	2.752474
710	2.756345
711	2.760219
712	2.764082
713	2.767954
714	2.771821
715	2.775691
716	2.779556
717	2.783421
718	2.787293
719	2.791166
720	2.795029
721	2.798901
722	2.802773
723	2.806640
724	2.810508
725	2.814371
726	2.818235
727	2.822104
728	2.825976
729	2.829853
730	2.833727
731	2.837590
732	2.841452
733	2.845312
734	2.849181
735	2.853047
736	2.856913
737	2.860789
738	2.864658
739	2.868537
740	2.872413
741	2.876286
742	2.880155
743	2.884024
744	2.887892
745	2.891765
746	2.895637
747	2.899507
748	2.903375
749	2.907250
750	2.911124
751	2.914984
752	2.918855
753	2.922728
754	2.926600
755	2.930480
756	2.934353
757	2.938238
758	2.942109
759	2.945981
760	2.949847
761	2.953712
762	2.957578
763	2.961455
764	2.965334
765	2.969210
766	2.973088
767	2.976956
768	2.980822
769	2.984699
770	2.988567
771	2.992425
772	2.996301
773	3.000179
774	3.004058
775	3.007930
776	3.011805
777	3.015688
778	3.019563
779	3.023423
780	3.027301
781	3.031166
782	3.035045
783	3.038923
784	3.042796
785	3.046663
786	3.050537
787	3.054406
788	3.058283
789	3.062160
790	3.066039
791	3.069918
792	3.073793
793	3.077668
794	3.081547
795	3.085429
796	3.089296
797	3.093158
798	3.097033
799	3.100892
800	3.104761
801	3.108625
802	3.112487
803	3.116356
804	3.120218
805	3.124093
806	3.127959
807	3.131815
808	3.135681
809	3.139559
810	3.143430
811	3.147312
812	3.151188
813	3.155070
814	3.158953
815	3.162817
816	3.166685
817	3.170558
818	3.174436
819	3.178318
820	3.182195
821	3.186075
822	3.189955
823	3.193827
824	3.197706
825	3.201571
826	3.205445
827	3.209318
828	3.213195
829	3.217070
830	3.220946
831	3.224815
832	3.228699
833	3.232577
834	3.236453
835	3.240337
836	3.244213
837	3.248087
838	3.251959
839	3.255828
840	3.259716
841	3.263591
842	3.267468
843	3.271344
844	3.275230
845	3.279108
846	3.282978
847	3.286864
848	3.290753
849	3.294633
850	3.298513
851	3.302390
852	3.306261
853	3.310143
854	3.314020
855	3.317894
856	3.321769
857	3.325646
858	3.329514
859	3.333393
860	3.337270
861	3.341154
862	3.345039
863	3.348919
864	3.352806
865	3.356683
866	3.360553
867	3.364432
868	3.368313
869	3.372192
870	3.376071
871	3.379947
872	3.383825
873	3.387695
874	3.391572
875	3.395448
876	3.399327
877	3.403207
878	3.407077
879	3.410939
880	3.414808
881	3.418678
882	3.422549
883	3.426413
884	3.430297
885	3.434168
886	3.438051
887	3.441926
888	3.445807
889	3.449687
890	3.453561
891	3.457425
892	3.461307
893	3.465186
894	3.469060
895	3.472928
896	3.476803
897	3.480676
898	3.484555
899	3.488428
900	3.492305
901	3.496174
902	3.500042
903	3.503904
904	3.507776
905	3.511651
906	3.515536
907	3.519421
908	3.523307
909	3.527188
910	3.531067
911	3.534936
912	3.538813
913	3.542688
914	3.546566
915	3.550448
916	3.554315
917	3.558194
918	3.562064
919	3.565940
920	3.569824
921	3.573698
922	3.577566
923	3.581440
924	3.585324
925	3.589198
926	3.593073
927	3.596951
928	3.600838
929	3.604715
930	3.608593
931	3.612460
932	3.616341
933	3.620229
934	3.624100
935	3.627984
936	3.631857
937	3.635729
938	3.639607
939	3.643480
940	3.647364
941	3.651234
942	3.655100
943	3.658977
944	3.662853
945	3.666735
946	3.670611
947	3.674481
948	3.678351
949	3.682224
950	3.686100
951	3.689972
952	3.693851
953	3.697711
954	3.701587
955	3.705467
956	3.709349
957	3.713227
958	3.717105
959	3.720985
960	3.724854
961	3.728724
962	3.732590
963	3.736459
964	3.740337
965	3.744213
966	3.748091
967	3.751960
968	3.755831
969	3.759714
970	3.763597
971	3.767472
972	3.771355
973	3.775237
974	3.779106
975	3.782981
976	3.786862
977	3.790738
978	3.794615
979	3.798489
980	3.802364
981	3.806242
982	3.810127
983	3.814003
984	3.817875
985	3.821750
986	3.825620
987	3.829494
988	3.833369
989	3.837241
990	3.841111
991	3.844978
992	3.848853
993	3.852721
994	3.856594
995	3.860463
996	3.864338
997	3.868214
998	3.872087
999	3.875969
1000	3.879842
1001	3.883714
1002	3.887592
1003	3.891457
1004	3.895327
1005	3.899204
1006	3.903078
1007	3.906961
1008	3.910846
1009	3.914731
1010	3.918605
1011	3.922480
1012	3.926358
1013	3.930235
1014	3.934099
1015	3.937974
1016	3.941847
1017	3.945717
1018	3.949599
1019	3.953474
1020	3.957351
1021	3.961227
1022	3.965098
1023	3.968969
1024	3.972850
1025	3.976730
1026	3.980615
1027	3.984497
1028	3.988372
1029	3.992247
1030	3.996121
1031	3.999997
1032	4.003866
1033	4.007743
1034	4.011605
1035	4.015490
1036	4.019364
1037	4.023248
1038	4.027130
1039	4.031003
1040	4.034880
1041	4.038751
1042	4.042624
1043	4.046492
1044	4.050363
1045	4.054237
1046	4.058106
1047	4.061983
1048	4.065859
1049	4.069733
1050	4.073608
1051	4.077488
1052	4.081358
1053	4.085234
1054	4.089114
1055	4.093001
1056	4.096872
1057	4.100742
1058	4.104623
1059	4.108502
1060	4.112379
1061	4.116259
1062	4.120126
1063	4.123998
1064	4.127858
1065	4.131727
1066	4.135593
1067	4.139465
1068	4.143348
1069	4.147224
1070	4.151099
1071	4.154972
1072	4.158858
1073	4.162737
1074	4.166613
1075	4.170491
1076	4.174373
1077	4.178258
1078	4.182142
1079	4.186025
1080	4.189892
1081	4.193773
1082	4.197651
1083	4.201526
1084	4.205415
1085	4.209288
1086	4.213169
1087	4.217035
1088	4.220909
1089	4.224791
1090	4.228676
1091	4.232553
1092	4.236424
1093	4.240298
1094	4.244172
1095	4.248047
1096	4.251927
1097	4.255784
1098	4.259652
1099	4.263528
1100	4.267409
1101	4.271274
1102	4.275149
1103	4.279025
1104	4.282911
1105	4.286774
1106	4.290645
1107	4.294514
1108	4.298389
1109	4.302255
1110	4.306123
1111	4.309982
1112	4.313850
1113	4.317715
1114	4.321594
1115	4.325473
1116	4.329346
1117	4.333214
1118	4.337084
1119	4.340952
1120	4.344814
1121	4.348674
1122	4.352544
1123	4.356410
1124	4.360273
1125	4.364134
1126	4.368009
1127	4.371882
1128	4.375751
1129	4.379619
1130	4.383487
1131	4.387358
1132	4.391232
1133	4.395114
1134	4.398996
1135	4.402864
1136	4.406739
1137	4.410623
1138	4.414498
1139	4.418373
1140	4.422255
1141	4.426133
1142	4.430021
1143	4.433901
1144	4.437775
1145	4.441654
1146	4.445537
1147	4.449406
1148	4.453274
1149	4.457152
1150	4.461021
1151	4.464894
1152	4.468774
1153	4.472654
1154	4.476532
1155	4.480406
1156	4.484276
1157	4.488159
1158	4.492035
1159	4.495920
1160	4.499775
1161	4.503659
1162	4.507536
1163	4.511408
1164	4.515292
1165	4.519167
1166	4.523047
1167	4.526918
1168	4.530797
1169	4.534678
1170	4.538554
1171	4.542432
1172	4.546312
1173	4.550188
1174	4.554060
1175	4.557926
1176	4.561790
1177	4.565664
1178	4.569538
1179	4.573411
1180	4.577279
1181	4.581137
1182	4.584999
1183	4.588875
1184	4.592741
1185	4.596615
1186	4.600492
1187	4.604362
1188	4.608233
1189	4.612109
1190	4.615980
1191	4.619860
1192	4.623731
1193	4.627594
1194	4.631463
1195	4.635333
1196	4.639206
1197	4.643065
1198	4.646922
1199	4.650795
1200	4.654667
1201	4.658550
1202	4.662436
1203	4.666314
1204	4.670196
1205	4.674063
1206	4.677937
1207	4.681813
1208	4.685688
1209	4.689554
1210	4.693442
1211	4.697315
1212	4.701183
1213	4.705057
1214	4.708929
1215	4.712798
1216	4.716662
1217	4.720531
1218	4.724406
1219	4.728273
1220	4.732142
1221	4.736006
1222	4.739872
1223	4.743730
1224	4.747597
1225	4.751464
1226	4.755330
1227	4.759197
1228	4.763067
1229	4.766931
1230	4.770807
1231	4.774686
1232	4.778556
1233	4.782427
1234	4.786298
1235	4.790170
1236	4.794047
1237	4.797926
1238	4.801802
1239	4.805674
1240	4.809551
1241	4.813428
1242	4.817305
1243	4.821193
1244	4.825065
1245	4.828945
1246	4.832820
1247	4.836701
1248	4.840578
1249	4.844453
1250	4.848329
1251	4.852198
1252	4.856071
1253	4.859952
1254	4.863823
1255	4.867700
1256	4.871590
1257	4.875464
1258	4.879337
1259	4.883209
1260	4.887092
1261	4.890964
1262	4.894829
1263	4.898700
1264	4.902567
1265	4.906444
1266	4.910315
1267	4.914184
1268	4.918048
1269	4.921928
1270	4.925810
1271	4.929686
1272	4.933571
1273	4.937458
1274	4.941346
1275	4.945231
1276	4.949105
1277	4.952987
1278	4.956868
1279	4.960733
1280	4.964591
1281	4.968469
1282	4.972337
1283	4.976213
1284	4.980083
1285	4.983951
1286	4.987821
1287	4.991688
1288	4.995557
1289	4.999430
1290	5.003301
1291	5.007183
1292	5.011060
1293	5.014937
1294	5.018803
1295	5.022673
1296	5.026549
1297	5.030423
1298	5.034293
1299	5.038159
1300	5.042028
1301	5.045901
1302	5.049775
1303	5.053641
1304	5.057513
1305	5.061386
1306	5.065267
1307	5.069146
1308	5.073018
1309	5.076896
1310	5.080770
1311	5.084637
1312	5.088502
1313	5.092387
1314	5.096267
1315	5.100137
1316	5.104016
1317	5.107885
1318	5.111753
1319	5.115623
1320	5.119508
1321	5.123384
1322	5.127264
1323	5.131134
1324	5.135018
1325	5.138886
1326	5.142753
1327	5.146634
1328	5.150516
1329	5.154392
1330	5.158255
1331	5.162128
1332	5.166009
1333	5.169880
1334	5.173751
1335	5.177641
1336	5.181529
1337	5.185406
1338	5.189282
1339	5.193173
1340	5.197049
1341	5.200931
1342	5.204797
1343	5.208675
1344	5.212551
1345	5.216432
1346	5.220328
1347	5.224203
1348	5.228092
1349	5.231975
1350	5.235850
1351	5.239724
1352	5.243599
1353	5.247472
1354	5.251356
1355	5.255232
1356	5.259111
1357	5.262989
1358	5.266876
1359	5.270753
1360	5.274628
1361	5.278514
1362	5.282400
1363	5.286278
1364	5.290166
1365	5.294035
1366	5.297897
1367	5.301778
1368	5.305653
1369	5.309521
1370	5.313379
1371	5.317258
1372	5.321138
1373	5.325019
1374	5.328902
1375	5.332777
1376	5.336649
1377	5.340521
1378	5.344402
1379	5.348271
1380	5.352143
1381	5.356024
1382	5.359893
1383	5.363765
1384	5.367638
1385	5.371509
1386	5.375392
1387	5.379270
1388	5.383155
1389	5.387034
1390	5.390928
1391	5.394800
1392	5.398675
1393	5.402548
1394	5.406430
1395	5.410307
1396	5.414177
1397	5.418054
1398	5.421944
1399	5.425825
1400	5.429710
1401	5.433598
1402	5.437474
1403	5.441344
1404	5.445228
1405	5.449101
1406	5.452985
1407	5.456861
1408	5.460730
1409	5.464604
1410	5.468486
1411	5.472361
1412	5.476239
1413	5.480125
1414	5.484010
1415	5.487881
1416	5.491748
1417	5.495631
1418	5.499502
1419	5.503377
1420	5.507253
1421	5.511130
1422	5.515006
1423	5.518882
1424	5.522749
1425	5.526625
1426	5.530502
1427	5.534366
1428	5.538239
1429	5.542117
1430	5.545992
1431	5.549875
1432	5.553745
1433	5.557619
1434	5.561496
1435	5.565366
1436	5.569235
1437	5.573114
1438	5.576992
1439	5.580865
1440	5.584747
1441	5.588634
1442	5.592512
1443	5.596390
1444	5.600266
1445	5.604130
1446	5.607999
1447	5.611866
1448	5.615742
1449	5.619628
1450	5.623506
1451	5.627380
1452	5.631252
1453	5.635130
1454	5.639001
1455	5.642868
1456	5.646740
1457	5.650631
1458	5.654511
1459	5.658390
1460	5.662266
1461	5.666151
1462	5.670018
1463	5.673894
1464	5.677774
1465	5.681647
1466	5.685515
1467	5.689396
1468	5.693275
1469	5.697149
1470	5.701025
1471	5.704891
1472	5.708766
1473	5.712643
1474	5.716520
1475	5.720397
1476	5.724270
1477	5.728139
1478	5.732018
1479	5.735888
1480	5.739771
1481	5.743653
1482	5.747534
1483	5.751401
1484	5.755269
1485	5.759139
1486	5.763011
1487	5.766883
1488	5.770768
1489	5.774647
1490	5.778515
1491	5.782381
1492	5.786262
1493	5.790137
1494	5.794008
1495	5.797882
1496	5.801764
1497	5.805639
1498	5.809519
1499	5.813389
1500	5.817260
1501	5.821125
1502	5.825009
1503	5.828874
1504	5.832752
1505	5.836615
1506	5.840489
1507	5.844363
1508	5.848236
1509	5.852113
1510	5.855987
1511	5.859847
1512	5.863722
1513	5.867600
1514	5.871467
1515	5.875338
1516	5.879212
1517	5.883087
1518	5.886963
1519	5.890831
1520	5.894697
1521	5.898576
1522	5.902445
1523	5.906314
1524	5.910183
1525	5.914053
1526	5.917928
1527	5.921792
1528	5.925669
1529	5.929554
1530	5.933424
1531	5.937289
1532	5.941169
1533	5.945043
1534	5.948914
1535	5.952795
1536	5.956667
1537	5.960553
1538	5.964431
1539	5.968304
1540	5.972177
1541	5.976053
1542	5.979933
1543	5.983806
1544	5.987695
1545	5.991574
1546	5.995453
1547	5.999338
1548	6.003211
1549	6.007093
1550	6.010976
1551	6.014857
1552	6.018732
1553	6.022607
1554	6.026486
1555	6.030357
1556	6.034237
1557	6.038121
1558	6.041998
1559	6.045885
1560	6.049758
1561	6.053628
1562	6.057505
1563	6.061390
1564	6.065269
1565	6.069152
1566	6.073034
1567	6.076908
1568	6.080772
1569	6.084654
1570	6.088520
1571	6.092389
1572	6.096272
1573	6.100154
1574	6.104029
1575	6.107897
1576	6.111765
1577	6.115637
1578	6.119507
1579	6.123383
1580	6.127260
1581	6.131117
1582	6.134990
1583	6.138863
1584	6.142743
1585	6.146614
1586	6.150484
1587	6.154360
1588	6.158241
1589	6.162114
1590	6.165994
1591	6.169866
1592	6.173729
1593	6.177596
1594	6.181478
1595	6.185352
1596	6.189217
1597	6.193090
1598	6.196961
1599	6.200838
1600	6.204719
1601	6.208602
1602	6.212492
1603	6.216374
1604	6.220253
1605	6.224141
1606	6.228006
1607	6.231875
1608	6.235744
1609	6.239624
1610	6.243505
1611	6.247382
1612	6.251259
1613	6.255124
1614	6.259009
1615	6.262884
1616	6.266765
1617	6.270636
1618	6.274505
1619	6.278386
1620	6.282268
1621	6.286153
1622	6.290030
1623	6.293913
1624	6.297798
1625	6.301672
1626	6.305550
1627	6.309432
1628	6.313315
1629	6.317190
1630	6.321064
1631	6.324946
1632	6.328821
1633	6.332695
1634	6.336572
1635	6.340448
1636	6.344315
1637	6.348196
1638	6.352072
1639	6.355946
1640	6.359813
1641	6.363689
1642	6.367561
1643	6.371435
1644	6.375316
1645	6.379190
1646	6.383063
1647	6.386935
1648	6.390807
1649	6.394685
1650	6.398564
1651	6.402438
1652	6.406308
1653	6.410186
1654	6.414065
1655	6.417945
1656	6.421819
1657	6.425689
1658	6.429556
1659	6.433433
1660	6.437323
1661	6.441208
1662	6.445082
1663	6.448956
1664	6.452830
1665	6.456705
1666	6.460573
1667	6.464463
1668	6.468335
1669	6.472205
1670	6.476078
1671	6.479944
1672	6.483798
1673	6.487667
1674	6.491545
1675	6.495417
1676	6.499286
1677	6.503160
1678	6.507024
1679	6.510909
1680	6.514782
1681	6.518655
1682	6.522526
1683	6.526400
1684	6.530279
1685	6.534153
1686	6.538015
1687	6.541886
1688	6.545749
1689	6.549624
1690	6.553503
1691	6.557367
1692	6.561234
1693	6.565101
1694	6.568968
1695	6.572833
1696	6.576704
1697	6.580575
1698	6.584439
1699	6.588305
1700	6.592176
1701	6.596036
1702	6.599905
1703	6.603774
1704	6.607649
1705	6.611522
1706	6.615393
1707	6.619267
1708	6.623148
1709	6.627033
1710	6.630913
1711	6.634791
1712	6.638665
1713	6.642542
1714	6.646424
1715	6.650309
1716	6.654187
1717	6.658068
1718	6.661947
1719	6.665813
1720	6.669687
1721	6.673569
1722	6.677449
1723	6.681340
1724	6.685218
1725	6.689109
1726	6.692992
1727	6.696872
1728	6.700751
1729	6.704631
1730	6.708518
1731	6.712403
1732	6.716279
1733	6.720150
1734	6.724023
1735	6.727896
1736	6.731781
1737	6.735658
1738	6.739535
1739	6.743419
1740	6.747299
1741	6.751176
1742	6.755049
1743	6.758925
1744	6.762800
1745	6.766680
1746	6.770556
1747	6.774429
1748	6.778300
1749	6.782163
1750	6.786040
1751	6.789919
1752	6.793808
1753	6.797680
1754	6.801559
1755	6.805448
1756	6.809332
1757	6.813209
1758	6.817087
1759	6.820959
1760	6.824833
1761	6.828711
1762	6.832590
1763	6.836471
1764	6.840350
1765	6.844223
1766	6.848105
1767	6.851984
1768	6.855855
1769	6.859734
1770	6.863612
1771	6.867492
1772	6.871374
1773	6.875253
1774	6.879135
1775	6.883022
1776	6.886903
1777	6.890792
1778	6.894672
1779	6.898551
1780	6.902429
1781	6.906315
1782	6.910195
1783	6.914073
1784	6.917948
1785	6.921827
1786	6.925706
1787	6.929585
1788	6.933444
1789	6.937322
1790	6.941202
1791	6.945080
1792	6.948956
1793	6.952827
1794	6.956706
1795	6.960590
1796	6.964458
1797	6.968338
1798	6.972208
1799	6.976082
1800	6.979959
1801	6.983839
1802	6.987707
1803	6.991594
1804	6.995471
1805	6.999350
1806	7.003225
1807	7.007090
1808	7.010971
1809	7.014856
1810	7.018722
1811	7.022591
1812	7.026458
1813	7.030333
1814	7.034205
1815	7.038066
1816	7.041935
1817	7.045801
1818	7.049692
1819	7.053555
1820	7.057423
1821	7.061297
1822	7.065175
1823	7.069044
1824	7.072925
1825	7.076799
1826	7.080668
1827	7.084532
1828	7.088408
1829	7.092274
1830	7.096139
1831	7.100009
1832	7.103873
1833	7.107739
1834	7.111613
1835	7.115484
1836	7.119359
1837	7.123236
1838	7.127113
1839	7.131000
1840	7.134877
1841	7.138764
1842	7.142640
1843	7.146518
1844	7.150404
1845	7.154290
1846	7.158176
1847	7.162056
1848	7.165927
1849	7.169806
