Array size: 100000		Iterations: 10000		Message size: 2		Processors used: 2
Stream time	Exchange time
10.176914	5.358054
5.307165	4.457230
5.313071	4.186660
4.999653	4.185736
5.258285	4.455085
5.303653	4.185573
5.411609	4.185753
5.314452	4.522862
5.304303	4.183779
4.994783	4.180424
