Array size: 100000		Iterations: 10000		Message size: 2		Processors used: 10
Stream time	Exchange time
10.529189	9.619066
9.982747	9.276648
11.989556	8.916396
10.076805	11.470824
10.235529	9.503583
11.331234	9.244568
11.309972	5.078453
5.033063	4.241510
9.293570	9.266576
5.012738	4.237779
