Array size: 100000		Iterations: 10000		Message size: 2		Processors used: 32
Stream time	Exchange time
5.471153	4.362033
5.018345	4.519724
5.369757	4.369803
4.991168	6.062473
5.394568	4.860805
5.376520	4.515202
5.386158	5.114810
5.290651	5.134661
5.079406	4.481911
4.944101	5.462382
