Array size: 100000		Iterations: 10000		Message size: 2		Processors used: 6
Stream time	Exchange time
10.567233	11.227215
9.591719	8.901325
5.274888	4.233261
5.002617	4.227093
5.257197	8.306267
10.028396	10.295556
7.611193	10.987528
9.914904	9.958238
10.253076	10.414761
9.986705	10.460102
