Array size: 100		Iterations: 1000000		Message size: 5		Processors used: 10
Stream time	Exchange time
1.213666	6.681330
1.295594	6.646802
1.335362	6.850200
1.288748	6.738031
1.340049	6.692264
1.434180	6.624017
1.290725	6.607156
1.291335	6.688513
1.269468	6.659495
1.318982	6.681276
