Array size: 100		Iterations: 1000000		Message size: 5		Processors used: 2
Stream time	Exchange time
1.129505	5.406215
1.224161	5.514681
1.166153	6.104189
1.135185	5.447317
1.273321	4.944543
1.113984	5.343006
1.189766	5.098443
1.257909	5.514841
1.225263	6.014653
1.281698	5.447506
