Array size: 100		Iterations: 1000000		Message size: 5		Processors used: 12
Stream time	Exchange time
1.234593	6.953793
1.331216	6.955528
1.271853	6.793075
1.337978	6.777261
1.293520	6.792353
1.273366	6.950645
1.275599	6.764838
1.295191	6.835763
1.315181	6.922350
1.280145	6.865624
