Array size: 100		Iterations: 1000000		Message size: 25		Processors used: 64
Stream time	Exchange time
3.198172	21.989522
1.331928	55.347040
1.878100	41.453554
2.094704	39.936267
2.035293	44.313586
1.894692	30.261011
1.930186	23.367677
0.956702	19.084184
0.949846	32.059118
1.040082	23.003655
