Array size: 100		Iterations: 1000000		Message size: 25		Processors used: 10
Stream time	Exchange time
0.881120	6.761653
0.942767	6.738566
0.879051	6.637466
0.876116	6.743952
0.869640	6.738991
0.900168	6.779678
0.889017	6.681346
0.877985	6.677680
0.871782	6.756971
0.878103	6.739130
