Array size: 100		Iterations: 1000000		Message size: 25		Processors used: 32
Stream time	Exchange time
1.084218	7.576654
0.979277	9.756807
0.941322	7.663876
0.951700	8.258300
0.981892	8.819063
0.972234	9.185812
0.979031	7.753948
0.952009	7.767133
0.979400	8.432569
0.972605	7.691181
