Array size: 100		Iterations: 1000000		Message size: 25		Processors used: 4
Stream time	Exchange time
0.864750	6.145347
0.880981	6.403092
0.867922	6.244458
0.878044	6.465511
0.914631	6.289696
0.864640	6.226554
0.872005	6.460470
0.896400	6.273260
0.864378	6.272085
0.897218	6.169613
