Array size: 100		Iterations: 1000000		Message size: 25		Processors used: 16
Stream time	Exchange time
0.919764	6.798446
0.889337	7.239948
0.894413	6.746815
0.884554	6.813247
0.891660	6.846785
0.879438	6.768515
0.896427	6.874240
0.879658	6.748978
0.891093	6.916369
0.931152	6.757997
