Array size: 100		Iterations: 1000000		Message size: 25		Processors used: 6
Stream time	Exchange time
0.914101	6.863861
0.871247	6.565247
0.868370	6.658340
0.867099	6.415519
0.872549	6.750712
0.909659	6.724028
0.882122	6.603636
0.878327	6.614639
0.870048	6.535045
0.868840	6.641870
