Array size: 100000		Iterations: 10000		Message size: 5		Processors used: 12
Stream time	Exchange time
4.924908	4.218282
4.920712	4.107797
4.916826	4.101817
4.914990	4.098030
5.020944	4.095518
4.917988	4.263302
4.918106	4.304511
4.924798	4.098456
4.917157	4.226620
4.917238	4.506431
