Array size: 100000		Iterations: 10000		Message size: 5		Processors used: 2
Stream time	Exchange time
4.919233	4.073866
4.914775	4.049137
4.935071	4.062508
4.917861	4.039770
4.917677	4.070396
4.918278	4.062856
4.914655	4.042367
4.917494	4.058816
4.919964	4.060355
4.936583	4.062922
