Array size: 100000		Iterations: 10000		Message size: 5		Processors used: 6
Stream time	Exchange time
4.941264	4.105726
4.917921	4.105191
4.918648	4.103688
4.919338	4.104612
4.918150	4.112238
4.916341	4.108212
4.917228	4.099918
4.916108	4.102722
4.935524	4.113517
4.919288	4.123536
