Array size: 100000		Iterations: 10000		Message size: 5		Processors used: 16
Stream time	Exchange time
4.947849	4.099391
4.920659	4.298840
4.920460	4.484455
4.949801	4.093911
4.916363	4.103038
4.922093	4.109661
4.924267	4.645215
4.920489	4.353147
4.938158	4.099109
4.916562	4.307197
