#Messages:	70000
#Message Size	2
#Calculation	1000000
#Index		Walltime		Gap
#0		1466155346.227677
1		1466155346.229396		0.001719
2		1466155346.230727		0.001331
3		1466155346.232150		0.001423
4		1466155346.233512		0.001362
5		1466155346.234838		0.001326
6		1466155346.236274		0.001436
7		1466155346.237617		0.001343
8		1466155346.238943		0.001326
9		1466155346.240394		0.001451
10		1466155346.241720		0.001326
11		1466155346.243046		0.001326
12		1466155346.244534		0.001488
13		1466155346.245860		0.001326
14		1466155346.247187		0.001327
15		1466155346.248640		0.001453
16		1466155346.249967		0.001327
17		1466155346.251293		0.001326
18		1466155346.252744		0.001451
19		1466155346.254070		0.001326
20		1466155346.255396		0.001326
21		1466155346.256848		0.001452
22		1466155346.258174		0.001326
23		1466155346.259501		0.001327
24		1466155346.260959		0.001458
25		1466155346.262285		0.001326
26		1466155346.263612		0.001327
27		1466155346.265067		0.001455
28		1466155346.266395		0.001328
29		1466155346.267741		0.001346
30		1466155346.269172		0.001431
31		1466155346.270499		0.001327
32		1466155346.271871		0.001372
33		1466155346.273279		0.001408
34		1466155346.274605		0.001326
35		1466155346.275981		0.001376
36		1466155346.277382		0.001401
37		1466155346.278709		0.001327
38		1466155346.280139		0.001430
39		1466155346.281486		0.001347
40		1466155346.282812		0.001326
41		1466155346.284247		0.001435
42		1466155346.285592		0.001345
43		1466155346.286918		0.001326
44		1466155346.288371		0.001453
45		1466155346.289697		0.001326
46		1466155346.291023		0.001326
47		1466155346.292478		0.001455
48		1466155346.293804		0.001326
49		1466155346.295130		0.001326
50		1466155346.296584		0.001454
51		1466155346.297910		0.001326
52		1466155346.299235		0.001325
53		1466155346.300689		0.001454
54		1466155346.302015		0.001326
55		1466155346.303341		0.001326
56		1466155346.304796		0.001455
57		1466155346.306121		0.001325
58		1466155346.307449		0.001328
59		1466155346.308902		0.001453
60		1466155346.310228		0.001326
61		1466155346.311556		0.001328
62		1466155346.313010		0.001454
63		1466155346.314336		0.001326
64		1466155346.315664		0.001328
65		1466155346.317116		0.001452
66		1466155346.318444		0.001328
67		1466155346.319791		0.001347
68		1466155346.321181		0.001390
