#Messages:	100000
#Message Size	2
#Calculation	800
#Index		Walltime		Gap
#0		1466165147.229087
1		1466165147.229092		0.000005
2		1466165147.229093		0.000001
3		1466165147.229093		0.000000
4		1466165147.229094		0.000001
5		1466165147.229094		0.000000
6		1466165147.229095		0.000001
7		1466165147.229095		0.000000
8		1466165147.229096		0.000001
9		1466165147.229096		0.000000
10		1466165147.229097		0.000001
11		1466165147.229097		0.000000
12		1466165147.229097		0.000000
13		1466165147.229098		0.000001
14		1466165147.229098		0.000000
15		1466165147.229099		0.000001
16		1466165147.229099		0.000000
17		1466165147.229099		0.000000
18		1466165147.229100		0.000001
19		1466165147.229100		0.000000
20		1466165147.229101		0.000001
21		1466165147.229101		0.000000
22		1466165147.229101		0.000000
23		1466165147.229102		0.000001
24		1466165147.229102		0.000000
25		1466165147.229103		0.000001
26		1466165147.229103		0.000000
27		1466165147.229103		0.000000
28		1466165147.229104		0.000001
29		1466165147.229104		0.000000
30		1466165147.229104		0.000000
31		1466165147.229105		0.000001
32		1466165147.229105		0.000000
33		1466165147.229106		0.000001
34		1466165147.229106		0.000000
35		1466165147.229106		0.000000
36		1466165147.229107		0.000001
37		1466165147.229107		0.000000
38		1466165147.229108		0.000001
39		1466165147.229108		0.000000
40		1466165147.229108		0.000000
41		1466165147.229109		0.000001
42		1466165147.229109		0.000000
43		1466165147.229109		0.000000
44		1466165147.229110		0.000001
45		1466165147.229111		0.000001
46		1466165147.229111		0.000000
47		1466165147.229112		0.000001
48		1466165147.229112		0.000000
49		1466165147.229112		0.000000
50		1466165147.229113		0.000001
51		1466165147.229113		0.000000
52		1466165147.229114		0.000001
53		1466165147.229114		0.000000
54		1466165147.229115		0.000001
55		1466165147.229115		0.000000
56		1466165147.229115		0.000000
57		1466165147.229116		0.000001
58		1466165147.229116		0.000000
59		1466165147.229117		0.000001
60		1466165147.229117		0.000000
61		1466165147.229117		0.000000
62		1466165147.229118		0.000001
63		1466165147.229118		0.000000
64		1466165147.229119		0.000001
65		1466165147.229119		0.000000
66		1466165147.232115		0.002996
67		1466165147.232116		0.000001
68		1466165147.232116		0.000000
69		1466165147.232119		0.000003
70		1466165147.232119		0.000000
71		1466165147.232121		0.000002
72		1466165147.232122		0.000001
73		1466165147.232125		0.000003
74		1466165147.232126		0.000001
75		1466165147.232128		0.000002
76		1466165147.232129		0.000001
77		1466165147.232130		0.000001
78		1466165147.232131		0.000001
79		1466165147.232133		0.000002
80		1466165147.232134		0.000001
81		1466165147.232136		0.000002
82		1466165147.232137		0.000001
83		1466165147.232139		0.000002
84		1466165147.232140		0.000001
85		1466165147.232141		0.000001
86		1466165147.232142		0.000001
87		1466165147.232143		0.000001
88		1466165147.232144		0.000001
89		1466165147.232146		0.000002
90		1466165147.232147		0.000001
91		1466165147.232148		0.000001
92		1466165147.232149		0.000001
93		1466165147.232151		0.000002
94		1466165147.232152		0.000001
95		1466165147.232153		0.000001
96		1466165147.232155		0.000002
97		1466165147.232156		0.000001
98		1466165147.232157		0.000001
99		1466165147.232159		0.000002
100		1466165147.232160		0.000001
101		1466165147.232162		0.000002
102		1466165147.232163		0.000001
103		1466165147.232164		0.000001
104		1466165147.232165		0.000001
105		1466165147.232168		0.000003
106		1466165147.232169		0.000001
107		1466165147.232170		0.000001
108		1466165147.232172		0.000002
109		1466165147.232173		0.000001
110		1466165147.232174		0.000001
111		1466165147.232176		0.000002
112		1466165147.232177		0.000001
113		1466165147.232178		0.000001
114		1466165147.232179		0.000001
115		1466165147.232181		0.000002
116		1466165147.232181		0.000000
117		1466165147.232183		0.000002
118		1466165147.232184		0.000001
119		1466165147.232185		0.000001
120		1466165147.232186		0.000001
121		1466165147.232187		0.000001
122		1466165147.232189		0.000002
123		1466165147.232190		0.000001
124		1466165147.232192		0.000002
125		1466165147.232193		0.000001
126		1466165147.232195		0.000002
127		1466165147.232197		0.000002
128		1466165147.232198		0.000001
129		1466165147.232200		0.000002
130		1466165147.232201		0.000001
131		1466165147.232201		0.000000
132		1466165147.232202		0.000001
133		1466165147.232202		0.000000
134		1466165147.232203		0.000001
135		1466165147.232203		0.000000
136		1466165147.232203		0.000000
