Array size: 100		Iterations: 1000000		Message size: 10		Processors used: 16
Stream time	Exchange time
1.081165	6.833097
1.037677	7.016411
1.085464	6.920963
1.051102	6.830656
1.070517	7.025591
1.050968	6.890091
1.022503	7.006827
1.088402	7.052658
1.075311	6.960395
1.134523	6.936457
