Array size: 100		Iterations: 1000000		Message size: 10		Processors used: 32
Stream time	Exchange time
2.789559	8.115865
1.174941	8.700012
1.104966	8.092885
1.157535	7.977521
1.078024	8.357233
1.087777	8.420274
1.158957	8.055248
1.092323	7.669895
1.152258	8.879031
1.158178	7.800711
