Array size: 100		Iterations: 1000000		Message size: 10		Processors used: 10
Stream time	Exchange time
1.003429	6.649434
1.052631	6.799349
1.024509	6.687595
1.051577	6.506739
1.054821	6.750549
1.040464	6.622831
1.027903	6.579459
1.037819	6.587228
1.039421	6.575578
1.059172	6.640118
