Array size: 100		Iterations: 1000000		Message size: 10		Processors used: 2
Stream time	Exchange time
0.975324	5.381090
1.024199	5.613173
0.990921	5.452188
0.969107	5.335046
1.029863	5.459347
0.979504	6.006050
0.973460	5.446410
0.977574	5.752189
1.001400	5.194240
0.983203	5.379205
