Array size: 60000		Iterations: 100000		Message size: 5		Halo depth: 10	Processors used: 16384
Run		Stream time	Exchange time
0		3.694917	0.000239
1		3.251598	0.000124
2		3.254395	0.000288
3		3.246699	0.000917
4		3.242948	0.000491
5		3.253369	0.000940
6		3.250875	0.000549
7		3.264440	0.001063
8		3.256623	0.000342
9		3.268263	0.000311
Average:	3.298413	0.000526
Deviation:	0.132361	0.000315
