Array size: 100000		Iterations: 10000		Message size: 50		Processors used: 32
Stream time	Exchange time
3.874247	5.134639
4.347975	5.340661
4.160067	5.041301
4.009989	4.407180
4.095514	4.347124
4.312243	4.579158
3.881629	4.636993
4.255069	5.042551
4.273336	4.175091
4.271563	4.239649
