Array size: 100000		Iterations: 10000		Message size: 50		Processors used: 6
Stream time	Exchange time
3.827452	4.061799
3.827276	4.061922
3.826323	4.061301
3.826663	4.062381
3.827624	4.062457
3.827574	4.060506
3.828122	4.059471
3.826470	4.061419
3.828044	4.058742
3.828103	4.060793
