Array size: 100000		Iterations: 10000		Message size: 50		Processors used: 8
Stream time	Exchange time
3.833217	4.059524
3.826672	4.064254
3.827008	4.061002
3.827639	4.061116
3.826696	4.061637
3.827746	4.067678
3.826773	4.109075
3.855384	4.096379
3.826574	4.267117
3.826008	4.064795
