Array size: 100000		Iterations: 10000		Message size: 50		Processors used: 10
Stream time	Exchange time
3.827083	4.068501
3.826706	4.056480
3.846340	4.055842
3.829494	4.061383
3.826614	4.067604
3.826972	4.069751
3.828115	4.072055
3.827035	4.060108
3.829679	4.062423
3.828862	4.058248
