Array size: 100000		Iterations: 10000		Message size: 10		Processors used: 4
Stream time	Exchange time
4.916179	4.083802
4.917858	4.091531
4.914514	4.092607
4.924692	4.096491
4.934816	4.087178
4.915914	4.097077
4.916532	4.090316
4.913930	4.090212
4.931125	4.089654
4.922159	4.096985
