Array size: 100000		Iterations: 10000		Message size: 10		Processors used: 8
Stream time	Exchange time
4.938545	4.094227
4.981657	4.097545
4.915720	4.090671
4.916260	4.088025
4.916587	4.093986
4.933030	4.103636
4.916378	4.106311
4.919888	4.104299
4.914066	4.099297
4.916790	4.097535
