Array size: 100000		Iterations: 10000		Message size: 10		Processors used: 64
Stream time	Exchange time
6.991921	11.513479
5.968938	12.103052
5.635077	11.130675
6.545416	12.250982
5.707921	11.303916
6.428133	12.423681
5.869213	12.512137
6.354642	11.126810
7.533312	13.607220
6.284439	11.514149
