Array size: 100000		Iterations: 10000		Message size: 10		Processors used: 6
Stream time	Exchange time
4.913191	4.094481
4.917243	4.103750
4.912827	4.101335
4.916569	4.101401
4.914817	4.105275
4.921026	4.105910
4.923363	4.101875
4.914424	4.107949
4.916951	4.099839
4.915606	4.108781
