Array size: 100		Iterations: 1000000		Message size: 2		Processors used: 64
Stream time	Exchange time
8.047366	21.359317
2.525596	53.609855
3.756521	49.962105
2.609027	26.070872
2.902309	19.466096
2.794938	31.142702
3.884123	48.822146
3.839342	20.814390
2.302436	18.843114
2.321273	12.391380
