Array size: 100		Iterations: 1000000		Message size: 2		Processors used: 12
Stream time	Exchange time
2.126080	6.724951
2.103877	6.743823
2.151831	6.690542
2.121222	6.761459
1.970263	6.699667
2.055374	6.748000
2.082364	6.812109
2.122721	6.909105
2.053146	6.803174
2.087005	6.786887
