Array size: 100		Iterations: 1000000		Message size: 2		Processors used: 2
Stream time	Exchange time
1.781448	6.261166
1.786133	6.240071
1.735787	6.235711
1.791883	5.763192
1.760429	5.617790
1.789823	5.989222
1.764524	6.033861
1.793786	5.794686
1.766580	5.739353
1.764947	4.945094
