Array size: 100		Iterations: 1000000		Message size: 2		Processors used: 4
Stream time	Exchange time
1.971563	5.933158
2.032765	6.369688
1.902376	6.329607
2.054653	6.427431
2.119955	6.577409
1.963766	6.850894
2.115069	6.911905
1.900928	6.967895
2.093401	6.890607
2.174033	6.800619
