Array size: 100		Iterations: 1000000		Message size: 2		Processors used: 8
Stream time	Exchange time
2.720106	6.883504
2.106330	6.898963
2.002706	6.719900
2.128022	6.800015
1.918451	6.887353
2.109192	6.998654
1.918455	6.534996
2.174394	6.532057
1.946252	6.525340
2.223378	6.332531
