Array size: 100		Iterations: 1000000		Message size: 2		Processors used: 10
Stream time	Exchange time
2.397272	6.915571
2.124519	7.093240
2.047070	6.992448
2.026683	7.159199
2.276079	7.060014
1.892619	6.859943
1.932176	6.933199
2.115092	7.263909
1.950760	6.903647
2.176969	6.929488
