Array size: 100		Iterations: 1000000		Message size: 1		Processors used: 2
Stream time	Exchange time
3.082923	5.446738
3.079644	5.984812
3.131154	5.481480
2.722608	5.422635
2.839661	5.358181
3.152263	5.433689
2.859762	5.421943
2.853974	6.006177
2.933040	5.436292
2.728772	5.542835
