Array size: 100		Iterations: 1000000		Message size: 1		Processors used: 10
Stream time	Exchange time
3.863470	7.398219
3.225751	7.038368
3.348109	7.081475
3.556317	6.945259
3.723791	7.372139
3.840842	7.082449
3.518711	7.047103
3.817013	7.114788
3.461571	7.054088
3.701026	7.048758
