Array size: 100		Iterations: 1000000		Message size: 1		Processors used: 16
Stream time	Exchange time
4.453828	8.327968
3.147803	7.242323
3.353650	7.444393
3.702420	7.137042
3.957659	7.316280
3.594180	7.130457
3.733933	8.587295
3.703378	7.616414
3.997513	7.371433
3.766986	7.398667
