Array size: 1920000		Iterations: 100000		Message size: 10		Processors used: 512
Run		Stream time	Exchange time
0		880.537502	0.000086
1		880.739668	0.000025
2		880.678616	0.000100
3		880.594324	0.000017
4		880.654360	0.000016
5		880.641897	0.000018
6		880.559419	0.000018
7		880.512034	0.000021
8		880.576814	0.000079
9		880.519662	0.000030
Average:	880.601430	0.000041
Deviation:	0.071199	0.000032
