Array size: 1920000		Iterations: 100000		Message size: 50		Processors used: 512
Run		Stream time	Exchange time
0		876.234168	0.000032
1		876.149643	0.000063
2		876.257524	0.000022
3		876.202448	0.000029
4		876.185041	0.000016
5		876.472608	0.000039
6		876.231310	0.000119
7		875.888936	0.000017
8		876.305828	0.000043
9		876.297262	0.000018
Average:	876.222477	0.000040
Deviation:	0.139609	0.000030
