Array size: 1920000		Iterations: 100000		Message size: 2		Processors used: 512
Run		Stream time	Exchange time
0		907.600945	0.000022
1		907.525037	0.000020
2		907.688263	0.000024
3		907.757700	0.000016
4		907.494891	0.000236
5		907.555095	0.000024
6		907.762785	0.000050
7		907.540427	0.000017
8		907.732672	0.000016
9		907.761593	0.000108
Average:	907.641941	0.000053
Deviation:	0.103690	0.000067
