Array size: 100000		Iterations: 10000		Message size: 1		Processors used: 6
Stream time	Exchange time
3.865765	4.097151
3.854843	4.112436
3.866972	4.096940
3.865110	4.099741
3.850614	4.098992
3.863802	4.118182
3.859451	4.095103
3.853624	4.094939
3.847127	4.111442
3.846646	4.101916
