Array size: 100000		Iterations: 10000		Message size: 1		Processors used: 8
Stream time	Exchange time
3.966915	4.500178
3.953681	4.101016
3.847363	4.094831
3.847643	4.093805
3.847955	4.097039
3.848318	4.105069
3.847593	4.095977
3.850080	4.096229
3.849955	4.091144
3.850288	4.104612
