Array size: 100000		Iterations: 10000		Message size: 1		Processors used: 12
Stream time	Exchange time
3.916898	4.118141
3.850030	4.117891
3.883867	4.125303
3.888396	4.124716
3.850901	4.144819
3.852327	4.288860
3.952016	4.135700
3.855469	4.124173
3.856871	4.123266
3.988508	4.125251
