Array size: 100000		Iterations: 10000		Message size: 1		Processors used: 4
Stream time	Exchange time
3.945404	4.091149
3.849523	4.089841
3.849476	4.087833
3.847675	4.085774
4.034841	4.084986
3.855798	4.082544
3.847728	4.084496
3.846668	4.085441
3.847693	4.091835
3.850997	4.087240
