Array size: 100000		Iterations: 10000		Message size: 1		Processors used: 2
Stream time	Exchange time
3.847267	4.087899
3.863767	4.101554
3.864166	4.087057
3.863989	4.080194
3.855414	4.093395
3.846715	4.094347
3.863696	4.099665
3.859780	4.095376
3.859910	4.085815
3.857205	4.087723
