Array size: 60000		Iterations: 100000		Message size: 100		Halo depth: 10	Processors used: 16384
Run		Stream time	Exchange time
0		15.572275	0.000239
1		13.289605	0.000288
2		13.653542	0.000383
3		13.511266	0.000247
4		13.407043	0.000956
5		13.837597	0.002288
6		13.672326	0.000818
7		13.328914	0.000192
8		13.746576	0.001245
9		13.273638	0.000458
Average:	13.729278	0.000711
Deviation:	0.642668	0.000625
