Array size: 60000		Iterations: 100000		Message size: 50		Halo depth: 10	Processors used: 16384
Run		Stream time	Exchange time
0		14.053590	0.000703
1		13.282432	0.000218
2		13.077785	0.001191
3		13.015711	0.003836
4		13.098843	0.000588
5		13.185679	0.000174
6		13.216992	0.000200
7		13.319218	0.000548
8		13.050448	0.000134
9		13.103463	0.000477
Average:	13.240416	0.000807
Deviation:	0.287159	0.001055
