Array size: 60000		Iterations: 100000		Message size: 500		Halo depth: 10	Processors used: 16384
Run		Stream time	Exchange time
0		15.756692	0.000371
1		14.115588	0.000496
2		14.169393	0.000182
3		14.113846	0.000249
4		14.112243	0.000099
5		14.169790	0.000438
6		14.115301	0.000238
7		14.110902	0.000145
8		14.116805	0.000274
9		14.169149	0.000177
Average:	14.294971	0.000267
Deviation:	0.487871	0.000123
