Array size: 60000		Iterations: 100000		Message size: 250		Halo depth: 10	Processors used: 16384
Run		Stream time	Exchange time
0		15.569520	0.000102
1		14.702731	0.000261
2		14.560645	0.000412
3		14.783196	0.000135
4		14.781079	0.000098
5		14.629523	0.000377
6		14.593566	0.000484
7		14.721775	0.002142
8		14.724592	0.001479
9		14.429695	0.000847
Average:	14.749632	0.000634
Deviation:	0.292368	0.000643
