Array size: 100		Iterations: 1000000		Message size: 50		Processors used: 8
Stream time	Exchange time
0.837892	6.559193
0.823705	6.527014
0.825968	6.665540
0.837451	6.767011
0.827569	6.508718
0.817526	6.548147
0.805516	6.699656
0.822944	6.770024
0.813269	6.975209
0.828900	6.734582
