Array size: 100		Iterations: 1000000		Message size: 50		Processors used: 16
Stream time	Exchange time
0.844552	6.750016
0.830161	6.748056
0.827677	6.652719
0.827182	6.826753
0.826659	6.868174
0.841326	6.930122
0.823836	6.896080
0.825424	6.818147
0.833114	6.765072
0.829960	6.868098
