Array size: 100		Iterations: 1000000		Message size: 50		Processors used: 12
Stream time	Exchange time
0.829176	6.801189
0.837150	6.816034
0.824727	6.705620
0.829647	6.772416
0.828120	6.813407
0.822569	6.852575
0.821963	6.680994
0.829257	6.742509
0.822623	6.604305
0.823141	6.754399
