Array size: 100		Iterations: 1000000		Message size: 50		Processors used: 2
Stream time	Exchange time
0.817194	5.352920
0.818478	5.656166
0.817937	5.384027
0.823795	5.612341
0.817890	5.374090
0.800331	5.628451
0.792038	5.351477
0.817964	5.493528
0.817648	5.610899
0.825189	5.497677
