Array size: 100		Iterations: 1000000		Message size: 50		Processors used: 10
Stream time	Exchange time
0.901883	6.833212
0.831757	6.736036
0.822428	6.760344
0.831944	6.914578
0.828346	6.812701
0.834016	6.857276
0.827535	6.797784
0.825937	6.766886
0.826886	6.788128
0.827912	6.730592
