Array size: 100000		Iterations: 10000		Message size: 25		Processors used: 8
Stream time	Exchange time
3.921327	4.070055
3.822608	4.068620
3.824947	4.063251
3.822964	4.066519
3.830627	4.065836
3.822829	4.067360
3.825691	4.074515
3.838740	4.082570
3.825010	4.066187
3.825637	4.064926
